id,stage,winning_character
149417,BATTLEFIELD,FOX
149418,POKEMON_STADIUM,FOX
149419,YOSHIS_STORY,FOX
149420,FINAL_DESTINATION,MARTH
149421,POKEMON_STADIUM,FOX
149422,DREAMLAND,FOX
149423,YOSHIS_STORY,FOX
149424,POKEMON_STADIUM,FOX
149425,DREAMLAND,FOX
149426,FINAL_DESTINATION,MARTH
149427,BATTLEFIELD,MARTH
149428,FOUNTAIN_OF_DREAMS,MARTH
149429,YOSHIS_STORY,MARTH
149430,POKEMON_STADIUM,FOX
149431,FINAL_DESTINATION,FOX
149432,FOUNTAIN_OF_DREAMS,FOX
149433,POKEMON_STADIUM,MARTH
149434,FOUNTAIN_OF_DREAMS,FOX
149435,DREAMLAND,FOX
149436,DREAMLAND,FOX
149437,DREAMLAND,FOX
149438,BATTLEFIELD,MARTH
149439,YOSHIS_STORY,MARTH
149440,FOUNTAIN_OF_DREAMS,MARTH
149441,DREAMLAND,FOX
149442,YOSHIS_STORY,FOX
149443,POKEMON_STADIUM,FOX
149444,YOSHIS_STORY,FOX
149445,FOUNTAIN_OF_DREAMS,FOX
149446,FINAL_DESTINATION,FOX
149447,POKEMON_STADIUM,MARTH
149448,BATTLEFIELD,FOX
149449,POKEMON_STADIUM,FOX
149450,FOUNTAIN_OF_DREAMS,FOX
149451,FOUNTAIN_OF_DREAMS,MARTH
149452,FINAL_DESTINATION,FOX
149453,BATTLEFIELD,MARTH
149454,DREAMLAND,FOX
149455,FINAL_DESTINATION,FOX
149456,POKEMON_STADIUM,MARTH
149457,FINAL_DESTINATION,MARTH
149458,POKEMON_STADIUM,FOX
149459,FOUNTAIN_OF_DREAMS,FOX
149460,FINAL_DESTINATION,FOX
149461,FOUNTAIN_OF_DREAMS,FOX
149462,YOSHIS_STORY,FOX
149463,POKEMON_STADIUM,MARTH
149464,BATTLEFIELD,FOX
149465,YOSHIS_STORY,MARTH
149466,POKEMON_STADIUM,MARTH
149467,FINAL_DESTINATION,FOX
149468,POKEMON_STADIUM,FOX
149469,YOSHIS_STORY,FOX
149470,FINAL_DESTINATION,MARTH
149471,FOUNTAIN_OF_DREAMS,MARTH
149472,BATTLEFIELD,MARTH
149473,POKEMON_STADIUM,FOX
149474,BATTLEFIELD,FOX
149475,DREAMLAND,FOX
149476,YOSHIS_STORY,FOX
149477,POKEMON_STADIUM,FOX
149478,BATTLEFIELD,FOX
149479,YOSHIS_STORY,FOX
149480,FOUNTAIN_OF_DREAMS,FOX
149481,DREAMLAND,MARTH
149482,FINAL_DESTINATION,MARTH
149483,POKEMON_STADIUM,MARTH
149484,FOUNTAIN_OF_DREAMS,MARTH
149485,YOSHIS_STORY,FOX
149486,FINAL_DESTINATION,FOX
149487,FOUNTAIN_OF_DREAMS,FOX
149488,FINAL_DESTINATION,MARTH
149489,YOSHIS_STORY,FOX
149490,BATTLEFIELD,MARTH
149491,FOUNTAIN_OF_DREAMS,MARTH
149492,BATTLEFIELD,FOX
149493,DREAMLAND,FOX
149494,BATTLEFIELD,MARTH
149495,FINAL_DESTINATION,FOX
149496,YOSHIS_STORY,MARTH
149497,BATTLEFIELD,MARTH
149498,FINAL_DESTINATION,FOX
149499,POKEMON_STADIUM,MARTH
149500,FINAL_DESTINATION,FOX
149501,DREAMLAND,MARTH
149502,FINAL_DESTINATION,MARTH
149503,BATTLEFIELD,MARTH
149504,YOSHIS_STORY,MARTH
149505,DREAMLAND,MARTH
149506,POKEMON_STADIUM,FOX
149507,FOUNTAIN_OF_DREAMS,FOX
149508,POKEMON_STADIUM,MARTH
149509,FOUNTAIN_OF_DREAMS,FOX
149510,FINAL_DESTINATION,FOX
149511,YOSHIS_STORY,MARTH
149512,FINAL_DESTINATION,MARTH
149513,YOSHIS_STORY,MARTH
149514,FINAL_DESTINATION,MARTH
149515,POKEMON_STADIUM,FOX
149516,POKEMON_STADIUM,FOX
149517,BATTLEFIELD,FOX
149518,BATTLEFIELD,FOX
149519,POKEMON_STADIUM,MARTH
149520,YOSHIS_STORY,FOX
149521,BATTLEFIELD,FOX
149522,FINAL_DESTINATION,FOX
149523,YOSHIS_STORY,MARTH
149524,POKEMON_STADIUM,MARTH
149525,FINAL_DESTINATION,FOX
149526,FINAL_DESTINATION,FOX
149527,FOUNTAIN_OF_DREAMS,FOX
149528,BATTLEFIELD,FOX
149529,BATTLEFIELD,FOX
149530,DREAMLAND,FOX
149531,FOUNTAIN_OF_DREAMS,MARTH
149532,BATTLEFIELD,MARTH
149533,YOSHIS_STORY,FOX
149534,DREAMLAND,MARTH
149535,FINAL_DESTINATION,MARTH
149536,BATTLEFIELD,FOX
149537,FINAL_DESTINATION,MARTH
149538,FOUNTAIN_OF_DREAMS,MARTH
149539,YOSHIS_STORY,MARTH
149540,POKEMON_STADIUM,MARTH
149541,DREAMLAND,FOX
149542,BATTLEFIELD,FOX
149543,YOSHIS_STORY,MARTH
149544,FOUNTAIN_OF_DREAMS,MARTH
149545,FINAL_DESTINATION,FOX
149546,DREAMLAND,FOX
149547,BATTLEFIELD,FOX
149548,POKEMON_STADIUM,FOX
149549,DREAMLAND,FOX
149550,POKEMON_STADIUM,FOX
149551,FOUNTAIN_OF_DREAMS,FOX
149552,BATTLEFIELD,FOX
149553,POKEMON_STADIUM,FOX
149554,YOSHIS_STORY,FOX
149555,DREAMLAND,MARTH
149556,YOSHIS_STORY,MARTH
149557,BATTLEFIELD,MARTH
149558,FINAL_DESTINATION,FOX
149559,DREAMLAND,FOX
149560,BATTLEFIELD,MARTH
149561,BATTLEFIELD,FOX
149562,FOUNTAIN_OF_DREAMS,MARTH
149563,YOSHIS_STORY,MARTH
149564,POKEMON_STADIUM,FOX
149565,FINAL_DESTINATION,FOX
149566,POKEMON_STADIUM,FOX
149567,YOSHIS_STORY,FOX
149568,POKEMON_STADIUM,FOX
149569,POKEMON_STADIUM,FOX
149570,FINAL_DESTINATION,FOX
149571,FOUNTAIN_OF_DREAMS,MARTH
149572,BATTLEFIELD,MARTH
149573,YOSHIS_STORY,FOX
149574,FINAL_DESTINATION,MARTH
149575,DREAMLAND,MARTH
149576,POKEMON_STADIUM,MARTH
149577,YOSHIS_STORY,FOX
149578,BATTLEFIELD,FOX
149579,YOSHIS_STORY,FOX
149580,FOUNTAIN_OF_DREAMS,FOX
149581,FINAL_DESTINATION,FOX
149582,YOSHIS_STORY,FOX
149583,DREAMLAND,MARTH
149584,POKEMON_STADIUM,FOX
149585,BATTLEFIELD,FOX
149586,YOSHIS_STORY,FOX
149587,POKEMON_STADIUM,MARTH
149588,YOSHIS_STORY,MARTH
149589,FINAL_DESTINATION,FOX
149590,POKEMON_STADIUM,FOX
149591,BATTLEFIELD,FOX
149592,POKEMON_STADIUM,MARTH
149593,DREAMLAND,MARTH
149594,BATTLEFIELD,FOX
149595,YOSHIS_STORY,MARTH
149596,FOUNTAIN_OF_DREAMS,FOX
149597,YOSHIS_STORY,FOX
149598,BATTLEFIELD,FOX
149599,DREAMLAND,FOX
149600,FINAL_DESTINATION,FOX
149601,FOUNTAIN_OF_DREAMS,FOX
149602,FINAL_DESTINATION,FOX
149603,FOUNTAIN_OF_DREAMS,MARTH
149604,POKEMON_STADIUM,FOX
149605,YOSHIS_STORY,FOX
149606,YOSHIS_STORY,FOX
149607,FINAL_DESTINATION,FOX
149608,FINAL_DESTINATION,FOX
149609,POKEMON_STADIUM,MARTH
149610,BATTLEFIELD,MARTH
149611,YOSHIS_STORY,MARTH
149612,FINAL_DESTINATION,FOX
149613,DREAMLAND,MARTH
149614,FOUNTAIN_OF_DREAMS,MARTH
149615,BATTLEFIELD,MARTH
149616,FOUNTAIN_OF_DREAMS,FOX
149617,BATTLEFIELD,MARTH
149618,POKEMON_STADIUM,MARTH
149619,FINAL_DESTINATION,MARTH
149620,FINAL_DESTINATION,FOX
149621,DREAMLAND,FOX
149622,YOSHIS_STORY,MARTH
149623,BATTLEFIELD,FOX
149624,POKEMON_STADIUM,FOX
149625,FINAL_DESTINATION,FOX
149626,DREAMLAND,FOX
149627,BATTLEFIELD,FOX
149628,YOSHIS_STORY,FOX
149629,POKEMON_STADIUM,FOX
149630,POKEMON_STADIUM,MARTH
149631,FINAL_DESTINATION,FOX
149632,YOSHIS_STORY,MARTH
149633,BATTLEFIELD,FOX
149634,FINAL_DESTINATION,FOX
149635,FOUNTAIN_OF_DREAMS,FOX
149636,YOSHIS_STORY,MARTH
149637,FINAL_DESTINATION,MARTH
149638,DREAMLAND,MARTH
149639,FOUNTAIN_OF_DREAMS,MARTH
149640,POKEMON_STADIUM,FOX
149641,BATTLEFIELD,FOX
149642,DREAMLAND,FOX
149643,POKEMON_STADIUM,MARTH
149644,FOUNTAIN_OF_DREAMS,MARTH
149645,POKEMON_STADIUM,FOX
149646,BATTLEFIELD,MARTH
149647,FOUNTAIN_OF_DREAMS,FOX
149648,POKEMON_STADIUM,MARTH
149649,YOSHIS_STORY,MARTH
149650,BATTLEFIELD,FOX
149651,DREAMLAND,FOX
149652,YOSHIS_STORY,MARTH
149653,DREAMLAND,FOX
149654,FINAL_DESTINATION,FOX
149655,FOUNTAIN_OF_DREAMS,FOX
149656,POKEMON_STADIUM,MARTH
149657,YOSHIS_STORY,MARTH
149658,BATTLEFIELD,MARTH
149659,POKEMON_STADIUM,MARTH
149660,FINAL_DESTINATION,MARTH
149661,YOSHIS_STORY,MARTH
149662,POKEMON_STADIUM,MARTH
149663,BATTLEFIELD,FOX
149664,YOSHIS_STORY,FOX
149665,FINAL_DESTINATION,FOX
149666,POKEMON_STADIUM,FOX
149667,BATTLEFIELD,FOX
149668,BATTLEFIELD,FOX
149669,FINAL_DESTINATION,MARTH
149670,BATTLEFIELD,FOX
149671,POKEMON_STADIUM,FOX
149672,YOSHIS_STORY,MARTH
149673,FINAL_DESTINATION,FOX
149674,YOSHIS_STORY,FOX
149675,YOSHIS_STORY,FOX
149676,FINAL_DESTINATION,FOX
149677,DREAMLAND,MARTH
149678,POKEMON_STADIUM,FOX
149679,FINAL_DESTINATION,MARTH
149680,YOSHIS_STORY,MARTH
149681,POKEMON_STADIUM,MARTH
149682,BATTLEFIELD,MARTH
149683,FOUNTAIN_OF_DREAMS,MARTH
149684,BATTLEFIELD,MARTH
149685,DREAMLAND,MARTH
149686,FINAL_DESTINATION,MARTH
149687,POKEMON_STADIUM,MARTH
149688,YOSHIS_STORY,MARTH
149689,BATTLEFIELD,MARTH
149690,DREAMLAND,FOX
149691,FOUNTAIN_OF_DREAMS,MARTH
149692,DREAMLAND,MARTH
149693,BATTLEFIELD,FOX
149694,DREAMLAND,FOX
149695,FOUNTAIN_OF_DREAMS,FOX
149696,BATTLEFIELD,MARTH
149697,FINAL_DESTINATION,MARTH
149698,FOUNTAIN_OF_DREAMS,MARTH
149699,DREAMLAND,FOX
149700,POKEMON_STADIUM,MARTH
149701,POKEMON_STADIUM,MARTH
149702,BATTLEFIELD,FOX
149703,BATTLEFIELD,FOX
149704,BATTLEFIELD,FOX
149705,POKEMON_STADIUM,MARTH
149706,YOSHIS_STORY,MARTH
149707,POKEMON_STADIUM,FOX
149708,FOUNTAIN_OF_DREAMS,FOX
149709,YOSHIS_STORY,MARTH
149710,POKEMON_STADIUM,MARTH
149711,BATTLEFIELD,FOX
149712,FINAL_DESTINATION,MARTH
149713,DREAMLAND,FOX
149714,YOSHIS_STORY,MARTH
149715,POKEMON_STADIUM,MARTH
149716,YOSHIS_STORY,MARTH
149717,BATTLEFIELD,MARTH
149718,FINAL_DESTINATION,MARTH
149719,FOUNTAIN_OF_DREAMS,MARTH
149720,POKEMON_STADIUM,FOX
149721,BATTLEFIELD,FOX
149722,DREAMLAND,FOX
149723,FINAL_DESTINATION,FOX
149724,FOUNTAIN_OF_DREAMS,FOX
149725,FINAL_DESTINATION,FOX
149726,DREAMLAND,MARTH
149727,POKEMON_STADIUM,MARTH
149728,POKEMON_STADIUM,FOX
149729,FINAL_DESTINATION,MARTH
149730,YOSHIS_STORY,MARTH
149731,POKEMON_STADIUM,MARTH
149732,FOUNTAIN_OF_DREAMS,MARTH
149733,BATTLEFIELD,MARTH
149734,YOSHIS_STORY,MARTH
149735,DREAMLAND,FOX
149736,POKEMON_STADIUM,MARTH
149737,BATTLEFIELD,MARTH
149738,DREAMLAND,FOX
149739,YOSHIS_STORY,FOX
149740,BATTLEFIELD,MARTH
149741,DREAMLAND,MARTH
149742,FINAL_DESTINATION,MARTH
149743,POKEMON_STADIUM,FOX
149744,FOUNTAIN_OF_DREAMS,FOX
149745,YOSHIS_STORY,FOX
149746,BATTLEFIELD,FOX
149747,FINAL_DESTINATION,FOX
149748,DREAMLAND,FOX
149749,FINAL_DESTINATION,FOX
149750,FOUNTAIN_OF_DREAMS,FOX
149751,POKEMON_STADIUM,FOX
149752,FINAL_DESTINATION,MARTH
149753,YOSHIS_STORY,MARTH
149754,BATTLEFIELD,MARTH
149755,POKEMON_STADIUM,FOX
149756,FOUNTAIN_OF_DREAMS,FOX
149757,BATTLEFIELD,MARTH
149758,DREAMLAND,MARTH
149759,FINAL_DESTINATION,FOX
149760,BATTLEFIELD,FOX
149761,YOSHIS_STORY,FOX
149762,FOUNTAIN_OF_DREAMS,MARTH
149763,POKEMON_STADIUM,MARTH
149764,YOSHIS_STORY,MARTH
149765,FINAL_DESTINATION,FOX
149766,FOUNTAIN_OF_DREAMS,FOX
149767,DREAMLAND,FOX
149768,YOSHIS_STORY,FOX
149769,DREAMLAND,MARTH
149770,DREAMLAND,MARTH
149771,FINAL_DESTINATION,FOX
149772,FOUNTAIN_OF_DREAMS,MARTH
149773,YOSHIS_STORY,FOX
149774,DREAMLAND,MARTH
149775,BATTLEFIELD,MARTH
149776,POKEMON_STADIUM,FOX
149777,FINAL_DESTINATION,FOX
149778,FINAL_DESTINATION,MARTH
149779,DREAMLAND,MARTH
149780,BATTLEFIELD,FOX
149781,YOSHIS_STORY,FOX
149782,FINAL_DESTINATION,FOX
149783,FINAL_DESTINATION,FOX
149784,POKEMON_STADIUM,MARTH
149785,DREAMLAND,FOX
149786,FINAL_DESTINATION,FOX
149787,POKEMON_STADIUM,FOX
149788,FINAL_DESTINATION,FOX
149789,FOUNTAIN_OF_DREAMS,MARTH
149790,DREAMLAND,MARTH
149791,BATTLEFIELD,FOX
149792,FINAL_DESTINATION,MARTH
149793,YOSHIS_STORY,FOX
149794,POKEMON_STADIUM,MARTH
149795,YOSHIS_STORY,MARTH
149796,POKEMON_STADIUM,FOX
149797,BATTLEFIELD,MARTH
149798,BATTLEFIELD,FOX
149799,POKEMON_STADIUM,FOX
149800,DREAMLAND,FOX
149801,BATTLEFIELD,FOX
149802,FINAL_DESTINATION,MARTH
149803,FOUNTAIN_OF_DREAMS,MARTH
149804,POKEMON_STADIUM,MARTH
149805,YOSHIS_STORY,FOX
149806,POKEMON_STADIUM,FOX
149807,YOSHIS_STORY,FOX
149808,YOSHIS_STORY,MARTH
149809,FOUNTAIN_OF_DREAMS,MARTH
149810,BATTLEFIELD,FOX
149811,FINAL_DESTINATION,FOX
149812,POKEMON_STADIUM,MARTH
149813,FOUNTAIN_OF_DREAMS,MARTH
149814,FINAL_DESTINATION,MARTH
149815,POKEMON_STADIUM,FOX
149816,BATTLEFIELD,MARTH
149817,POKEMON_STADIUM,FOX
149818,DREAMLAND,FOX
149819,POKEMON_STADIUM,FOX
149820,POKEMON_STADIUM,MARTH
149821,DREAMLAND,MARTH
149822,FINAL_DESTINATION,MARTH
149823,YOSHIS_STORY,FOX
149824,BATTLEFIELD,MARTH
149825,DREAMLAND,FOX
149826,FINAL_DESTINATION,FOX
149827,POKEMON_STADIUM,MARTH
149828,FOUNTAIN_OF_DREAMS,MARTH
149829,FOUNTAIN_OF_DREAMS,FOX
149830,DREAMLAND,FOX
149831,POKEMON_STADIUM,FOX
149832,FINAL_DESTINATION,FOX
149833,FINAL_DESTINATION,FOX
149834,FOUNTAIN_OF_DREAMS,FOX
149835,POKEMON_STADIUM,MARTH
149836,YOSHIS_STORY,MARTH
149837,FINAL_DESTINATION,MARTH
149838,DREAMLAND,MARTH
149839,FOUNTAIN_OF_DREAMS,FOX
149840,BATTLEFIELD,FOX
149841,BATTLEFIELD,MARTH
149842,POKEMON_STADIUM,MARTH
149843,POKEMON_STADIUM,MARTH
149844,BATTLEFIELD,MARTH
149845,BATTLEFIELD,MARTH
149846,POKEMON_STADIUM,FOX
149847,DREAMLAND,MARTH
149848,YOSHIS_STORY,MARTH
149849,FINAL_DESTINATION,MARTH
149850,FOUNTAIN_OF_DREAMS,FOX
149851,FOUNTAIN_OF_DREAMS,MARTH
149852,DREAMLAND,MARTH
149853,FOUNTAIN_OF_DREAMS,FOX
149854,POKEMON_STADIUM,FOX
149855,DREAMLAND,MARTH
149856,FINAL_DESTINATION,MARTH
149857,BATTLEFIELD,MARTH
149858,POKEMON_STADIUM,FOX
149859,YOSHIS_STORY,MARTH
149860,FINAL_DESTINATION,FOX
149861,DREAMLAND,FOX
149862,BATTLEFIELD,FOX
149863,FOUNTAIN_OF_DREAMS,FOX
149864,POKEMON_STADIUM,FOX
149865,POKEMON_STADIUM,MARTH
149866,BATTLEFIELD,MARTH
149867,BATTLEFIELD,MARTH
149868,POKEMON_STADIUM,FOX
149869,YOSHIS_STORY,MARTH
149870,BATTLEFIELD,MARTH
149871,FINAL_DESTINATION,MARTH
149872,FOUNTAIN_OF_DREAMS,FOX
149873,DREAMLAND,MARTH
149874,POKEMON_STADIUM,MARTH
149875,FINAL_DESTINATION,FOX
149876,FOUNTAIN_OF_DREAMS,MARTH
149877,DREAMLAND,MARTH
149878,BATTLEFIELD,MARTH
149879,YOSHIS_STORY,FOX
149880,POKEMON_STADIUM,FOX
149881,BATTLEFIELD,FOX
149882,DREAMLAND,FOX
149883,FINAL_DESTINATION,MARTH
149884,POKEMON_STADIUM,MARTH
149885,DREAMLAND,FOX
149886,FOUNTAIN_OF_DREAMS,FOX
149887,POKE_FLOATS,MARTH
149888,RAINBOW_CRUISE,FOX
149889,MUTE_CITY,FOX
149890,JUNGLE_JAPES,MARTH
149891,GREEN_GREENS,MARTH
149892,BRINSTAR,MARTH
149893,FINAL_DESTINATION,FOX
149894,BATTLEFIELD,FOX
149895,DREAMLAND,MARTH
149896,BATTLEFIELD,MARTH
149897,YOSHIS_STORY,MARTH
149898,FINAL_DESTINATION,MARTH
149899,FINAL_DESTINATION,FOX
149900,FOUNTAIN_OF_DREAMS,MARTH
149901,YOSHIS_STORY,MARTH
149902,FOUNTAIN_OF_DREAMS,FOX
149903,FINAL_DESTINATION,MARTH
149904,YOSHIS_STORY,FOX
149905,DREAMLAND,FOX
149906,BATTLEFIELD,FOX
149907,BATTLEFIELD,FOX
149908,FOUNTAIN_OF_DREAMS,FOX
149909,FOUNTAIN_OF_DREAMS,MARTH
149910,DREAMLAND,MARTH
149911,YOSHIS_STORY,MARTH
149912,BATTLEFIELD,MARTH
149913,POKEMON_STADIUM,MARTH
149914,BATTLEFIELD,MARTH
149915,FOUNTAIN_OF_DREAMS,FOX
149916,POKEMON_STADIUM,FOX
149917,YOSHIS_STORY,FOX
149918,FINAL_DESTINATION,MARTH
149919,DREAMLAND,FOX
149920,FINAL_DESTINATION,FOX
149921,POKEMON_STADIUM,FOX
149922,YOSHIS_STORY,FOX
149923,FINAL_DESTINATION,MARTH
149924,YOSHIS_STORY,MARTH
149925,FINAL_DESTINATION,FOX
149926,POKEMON_STADIUM,FOX
149927,DREAMLAND,FOX
149928,FOUNTAIN_OF_DREAMS,FOX
149929,FINAL_DESTINATION,MARTH
149930,POKEMON_STADIUM,MARTH
149931,FOUNTAIN_OF_DREAMS,MARTH
149932,YOSHIS_STORY,MARTH
149933,POKEMON_STADIUM,MARTH
149934,DREAMLAND,FOX
149935,YOSHIS_STORY,MARTH
149936,FOUNTAIN_OF_DREAMS,MARTH
149937,DREAMLAND,FOX
149938,DREAMLAND,MARTH
149939,YOSHIS_STORY,MARTH
149940,DREAMLAND,FOX
149941,BATTLEFIELD,MARTH
149942,YOSHIS_STORY,MARTH
149943,FINAL_DESTINATION,MARTH
149944,DREAMLAND,MARTH
149945,DREAMLAND,MARTH
149946,BATTLEFIELD,FOX
149947,FINAL_DESTINATION,FOX
149948,POKEMON_STADIUM,FOX
149949,FOUNTAIN_OF_DREAMS,FOX
149950,YOSHIS_STORY,FOX
149951,YOSHIS_STORY,FOX
149952,DREAMLAND,MARTH
149953,BATTLEFIELD,FOX
149954,FINAL_DESTINATION,MARTH
149955,POKEMON_STADIUM,MARTH
149956,FOUNTAIN_OF_DREAMS,MARTH
149957,POKEMON_STADIUM,MARTH
149958,FINAL_DESTINATION,FOX
149959,FOUNTAIN_OF_DREAMS,MARTH
149960,FINAL_DESTINATION,MARTH
149961,BATTLEFIELD,MARTH
149962,POKEMON_STADIUM,FOX
149963,FINAL_DESTINATION,MARTH
149964,DREAMLAND,FOX
149965,YOSHIS_STORY,MARTH
149966,FOUNTAIN_OF_DREAMS,MARTH
149967,BATTLEFIELD,MARTH
149968,YOSHIS_STORY,MARTH
149969,DREAMLAND,MARTH
149970,POKEMON_STADIUM,MARTH
149971,BATTLEFIELD,MARTH
149972,POKEMON_STADIUM,MARTH
149973,FINAL_DESTINATION,MARTH
149974,FINAL_DESTINATION,MARTH
149975,DREAMLAND,FOX
149976,BATTLEFIELD,FOX
149977,DREAMLAND,MARTH
149978,FINAL_DESTINATION,MARTH
149979,FINAL_DESTINATION,MARTH
149980,BATTLEFIELD,MARTH
149981,FINAL_DESTINATION,MARTH
149982,DREAMLAND,MARTH
149983,BATTLEFIELD,FOX
149984,POKEMON_STADIUM,MARTH
149985,YOSHIS_STORY,FOX
149986,FOUNTAIN_OF_DREAMS,MARTH
149987,POKEMON_STADIUM,FOX
149988,YOSHIS_STORY,FOX
149989,DREAMLAND,MARTH
149990,YOSHIS_STORY,MARTH
149991,FINAL_DESTINATION,FOX
149992,YOSHIS_STORY,FOX
149993,POKEMON_STADIUM,FOX
149994,BATTLEFIELD,FOX
149995,FOUNTAIN_OF_DREAMS,FOX
149996,BATTLEFIELD,MARTH
149997,BATTLEFIELD,FOX
149998,DREAMLAND,MARTH
149999,POKEMON_STADIUM,MARTH
150000,DREAMLAND,MARTH
150001,FINAL_DESTINATION,MARTH
150002,YOSHIS_STORY,MARTH
150003,POKEMON_STADIUM,MARTH
150004,YOSHIS_STORY,FOX
150005,BATTLEFIELD,MARTH
150006,YOSHIS_STORY,MARTH
150007,DREAMLAND,MARTH
150008,YOSHIS_STORY,MARTH
150009,YOSHIS_STORY,MARTH
150010,POKEMON_STADIUM,MARTH
150011,FINAL_DESTINATION,MARTH
150012,BATTLEFIELD,MARTH
150013,POKEMON_STADIUM,MARTH
150014,DREAMLAND,FOX
150015,POKEMON_STADIUM,MARTH
150016,BATTLEFIELD,MARTH
150017,POKEMON_STADIUM,MARTH
150018,DREAMLAND,MARTH
150019,FINAL_DESTINATION,MARTH
150020,DREAMLAND,MARTH
150021,BATTLEFIELD,FOX
150022,YOSHIS_STORY,FOX
150023,YOSHIS_STORY,MARTH
150024,FINAL_DESTINATION,MARTH
150025,DREAMLAND,MARTH
150026,POKEMON_STADIUM,FOX
150027,BATTLEFIELD,MARTH
150028,DREAMLAND,MARTH
150029,BATTLEFIELD,MARTH
150030,FINAL_DESTINATION,MARTH
150031,YOSHIS_STORY,MARTH
150032,DREAMLAND,MARTH
150033,FOUNTAIN_OF_DREAMS,MARTH
150034,POKEMON_STADIUM,FOX
150035,POKEMON_STADIUM,MARTH
150036,FINAL_DESTINATION,MARTH
150037,POKEMON_STADIUM,MARTH
150038,DREAMLAND,MARTH
150039,BATTLEFIELD,MARTH
150040,POKEMON_STADIUM,MARTH
150041,FOUNTAIN_OF_DREAMS,MARTH
150042,YOSHIS_STORY,FOX
150043,POKEMON_STADIUM,MARTH
150044,YOSHIS_STORY,MARTH
150045,BATTLEFIELD,MARTH
150046,DREAMLAND,MARTH
150047,FOUNTAIN_OF_DREAMS,FOX
150048,FINAL_DESTINATION,MARTH
150049,POKEMON_STADIUM,MARTH
150050,YOSHIS_STORY,MARTH
150051,FOUNTAIN_OF_DREAMS,MARTH
150052,DREAMLAND,MARTH
150053,YOSHIS_STORY,MARTH
150054,DREAMLAND,MARTH
150055,DREAMLAND,FOX
150056,FINAL_DESTINATION,MARTH
150057,YOSHIS_STORY,FOX
150058,DREAMLAND,MARTH
150059,DREAMLAND,MARTH
150060,YOSHIS_STORY,MARTH
150061,POKEMON_STADIUM,FOX
150062,YOSHIS_STORY,MARTH
150063,POKEMON_STADIUM,MARTH
150064,BATTLEFIELD,MARTH
150065,FOUNTAIN_OF_DREAMS,MARTH
150066,BATTLEFIELD,FOX
150067,FINAL_DESTINATION,MARTH
150068,POKEMON_STADIUM,FOX
150069,BATTLEFIELD,MARTH
150070,POKEMON_STADIUM,FOX
150071,FINAL_DESTINATION,FOX
150072,DREAMLAND,FOX
150073,FOUNTAIN_OF_DREAMS,MARTH
150074,YOSHIS_STORY,MARTH
150075,DREAMLAND,FOX
150076,YOSHIS_STORY,MARTH
150077,BATTLEFIELD,MARTH
150078,FINAL_DESTINATION,MARTH
150079,BATTLEFIELD,MARTH
150080,FOUNTAIN_OF_DREAMS,MARTH
150081,POKEMON_STADIUM,FOX
150082,BATTLEFIELD,FOX
150083,BATTLEFIELD,FOX
150084,POKEMON_STADIUM,MARTH
150085,FINAL_DESTINATION,MARTH
150086,DREAMLAND,MARTH
150087,FINAL_DESTINATION,FOX
150088,BATTLEFIELD,MARTH
150089,DREAMLAND,MARTH
150090,FINAL_DESTINATION,MARTH
150091,FOUNTAIN_OF_DREAMS,MARTH
150092,YOSHIS_STORY,MARTH
150093,FINAL_DESTINATION,FOX
150094,FINAL_DESTINATION,MARTH
150095,FINAL_DESTINATION,FOX
150096,BATTLEFIELD,MARTH
150097,FOUNTAIN_OF_DREAMS,FOX
150098,FINAL_DESTINATION,FOX
150099,FINAL_DESTINATION,MARTH
150100,FOUNTAIN_OF_DREAMS,MARTH
150101,POKEMON_STADIUM,MARTH
150102,BATTLEFIELD,MARTH
150103,BATTLEFIELD,FOX
150104,POKEMON_STADIUM,FOX
150105,FINAL_DESTINATION,FOX
150106,FINAL_DESTINATION,FOX
150107,POKEMON_STADIUM,FOX
150108,FINAL_DESTINATION,FOX
150109,DREAMLAND,MARTH
150110,FOUNTAIN_OF_DREAMS,MARTH
150111,YOSHIS_STORY,FOX
150112,YOSHIS_STORY,MARTH
150113,FINAL_DESTINATION,MARTH
150114,FINAL_DESTINATION,MARTH
150115,YOSHIS_STORY,FOX
150116,FOUNTAIN_OF_DREAMS,MARTH
150117,DREAMLAND,MARTH
150118,BATTLEFIELD,MARTH
150119,FOUNTAIN_OF_DREAMS,MARTH
150120,YOSHIS_STORY,MARTH
150121,POKEMON_STADIUM,MARTH
150122,DREAMLAND,MARTH
150123,YOSHIS_STORY,FOX
150124,BATTLEFIELD,FOX
150125,DREAMLAND,MARTH
150126,YOSHIS_STORY,FOX
150127,FOUNTAIN_OF_DREAMS,MARTH
150128,FINAL_DESTINATION,MARTH
150129,DREAMLAND,MARTH
150130,FINAL_DESTINATION,MARTH
150131,FOUNTAIN_OF_DREAMS,MARTH
150132,BATTLEFIELD,MARTH
150133,DREAMLAND,MARTH
150134,FOUNTAIN_OF_DREAMS,MARTH
150135,BATTLEFIELD,MARTH
150136,POKEMON_STADIUM,MARTH
150137,YOSHIS_STORY,FOX
150138,FOUNTAIN_OF_DREAMS,MARTH
150139,POKEMON_STADIUM,MARTH
150140,FOUNTAIN_OF_DREAMS,MARTH
150141,FINAL_DESTINATION,MARTH
150142,DREAMLAND,FOX
150143,YOSHIS_STORY,FOX
150144,BATTLEFIELD,FOX
150145,FINAL_DESTINATION,FOX
